
     Program AVERAGE v.5.1 starts on 18Jun2018 at 21:13:10 

     This program is part of the open-source Quantum ESPRESSO suite
     for quantum simulation of materials; please cite
         "P. Giannozzi et al., J. Phys.:Condens. Matter 21 395502 (2009);
          URL http://www.quantum-espresso.org", 
     in publications or presentations arising from this work. More details at
     http://www.quantum-espresso.org/quote

     Parallel version (MPI), running on     1 processors
     Reading header from file  Au_CO_tmp.pp

   Info: using nr1, nr2, nr3 values from input

   Info: using nr1s, nr2s, nr3s values from input

     G-vector sticks info
     --------------------
     sticks:   dense  smooth     PW     G-vecs:    dense   smooth      PW
     Sum         649     313     97               114417    40121    6739
     Tot         325     157     49

     Reading data from file  Au_CO_tmp.pp
   41.906417238    0.244550378    0.009002999
   41.921750724    0.233364936    0.008944581
   41.937084210    0.221746786    0.008947342
   41.952417696    0.209704601    0.009007842
   41.967751182    0.197250451    0.009122501
   41.983084668    0.184399759    0.009287598
   41.998418154    0.171171165    0.009499264
   42.013751640    0.157586280    0.009753488
   42.029085126    0.143669379    0.010046107
   42.044418612    0.129447010    0.010372814
   42.059752098    0.114947566    0.010729158
   42.075085584    0.100200822    0.011110554
   42.090419070    0.085237467    0.011512285
   42.105752556    0.070088643    0.011929523
   42.121086042    0.054785521    0.012357343
   42.136419528    0.039358921    0.012790740
   42.151753014    0.023838994    0.013224657
   42.167086500    0.008254982    0.013654008
   42.182419986   -0.007364948    0.014073711
   42.197753472   -0.022993778    0.014478715
   42.213086958   -0.038605640    0.014864036
   42.228420444   -0.054175737    0.015224788
   42.243753930   -0.069680191    0.015556216
   42.259087416   -0.085095851    0.015853729
   42.274420902   -0.100400049    0.016112929
   42.289754388   -0.115570340    0.016329637
   42.305087874   -0.130584232    0.016499923
   42.320421360   -0.145418938    0.016620120
   42.335754846   -0.160051142    0.016686847
   42.351088332   -0.174456818    0.016697017
   42.366421818   -0.188611094    0.016647850
   42.381755304   -0.202488183    0.016536876
   42.397088790   -0.216061373    0.016361937
   42.412422276   -0.229303087    0.016121182
   42.427755762   -0.242185004    0.015813061
   42.443089248   -0.254678233    0.015436319
   42.458422734   -0.266753548    0.014989981
   42.473756220   -0.278381640    0.014473342
   42.489089706   -0.289533413    0.013885946
   42.504423192   -0.300180277    0.013227577
   42.519756678   -0.310294451    0.012498236
   42.535090164   -0.319849246    0.011698123
   42.550423650   -0.328819327    0.010827624
   42.565757136   -0.337180951    0.009887285
   42.581090622   -0.344912156    0.008877799
   42.596424108   -0.351992924    0.007799981
   42.611757594   -0.358405298    0.006654754
   42.627091080   -0.364133465    0.005443125
   42.642424566   -0.369163804    0.004166165
   42.657758052   -0.373484914    0.002824992
   42.673091538   -0.377087617    0.001420744
   42.688425024   -0.379964954   -0.000045436
   42.703758510   -0.382112171   -0.001572427
   42.719091996   -0.383526714   -0.003159146
   42.734425482   -0.384208224   -0.004804571
   42.749758968   -0.384158540   -0.006507763
   42.765092454   -0.383381719   -0.008267883
   42.780425940   -0.381884051   -0.010084207
   42.795759426   -0.379674093   -0.011956145
   42.811092912   -0.376762684   -0.013883255
   42.826426398   -0.373162966   -0.015865248
   42.841759884   -0.368890380   -0.017902000
   42.857093370   -0.363962638   -0.019993551
   42.872426856   -0.358399667   -0.022140110
   42.887760342   -0.352223512   -0.024342048
   42.903093828   -0.345458199   -0.026599889
   42.918427314   -0.338129556   -0.028914303
   42.933760800   -0.330264985   -0.031286091
   42.949094286   -0.321893203   -0.033716165
   42.964427772   -0.313043950   -0.036205531
   42.979761258   -0.303747669   -0.038755270
   42.995094744   -0.294035187   -0.041366511
   43.010428230   -0.283937384   -0.044040416
   43.025761716   -0.273484893   -0.046778150
   43.041095202   -0.262707820   -0.049580869
   43.056428688   -0.251635519   -0.052449696
   43.071762174   -0.240296408   -0.055385705
   43.087095660   -0.228717867   -0.058389910
   43.102429146   -0.216926192   -0.061463254
   43.117762632   -0.204946625   -0.064606601
   43.133096118   -0.192803456   -0.067820735
   43.148429604   -0.180520188   -0.071106360
   43.163763090   -0.168119749   -0.074464103
   43.179096576   -0.155624753   -0.077894521
   43.194430062   -0.143057779   -0.081398114
   43.209763548   -0.130441656   -0.084975332
   43.225097034   -0.117799737   -0.088626591
   43.240430520   -0.105156136   -0.092352286
   43.255764006   -0.092535925   -0.096152809
   43.271097492   -0.079965257   -0.100028558
   43.286430978   -0.067471415   -0.103979953
   43.301764464   -0.055082786   -0.108007450
   43.317097950   -0.042828735   -0.112111545
   43.332431436   -0.030739403   -0.116292787
   43.347764922   -0.018845421   -0.120551782
   43.363098408   -0.007177558   -0.124889194
   43.378431894    0.004233680   -0.129305745
   43.393765380    0.015358499   -0.133802215
   43.409098866    0.026168261   -0.138379434
   43.424432352    0.036635942   -0.143038278
   43.439765838    0.046736545   -0.147779661
   43.455099324    0.056447474   -0.152604520
   43.470432810    0.065748837   -0.157513815
   43.485766296    0.074623672   -0.162508508
   43.501099782    0.083058079   -0.167589563
   43.516433268    0.091041250   -0.172757928
   43.531766754    0.098565410   -0.178014532
   43.547100240    0.105625654   -0.183360277
   43.562433726    0.112219704   -0.188796033
   43.577767212    0.118347588   -0.194322632
   43.593100698    0.124011265   -0.199940867
   43.608434184    0.129214205   -0.205651493
   43.623767670    0.133960955   -0.211455227
   43.639101156    0.138256702   -0.217352749
   43.654434642    0.142106857   -0.223344707
   43.669768128    0.145516674   -0.229431720
   43.685101614    0.148490924   -0.235614382
   43.700435100    0.151033626   -0.241893268
   43.715768586    0.153147853   -0.248268936
   43.731102072    0.154835610   -0.254741935
   43.746435558    0.156097781   -0.261312801
   43.761769044    0.156934148   -0.267982062
   43.777102530    0.157343465   -0.274750242
   43.792436016    0.157323581   -0.281617853
   43.807769502    0.156871598   -0.288585398
   43.823102988    0.155984052   -0.295653365
   43.838436474    0.154657092   -0.302822224
   43.853769960    0.152886665   -0.310092418
   43.869103446    0.150668668   -0.317464359
   43.884436932    0.147999084   -0.324938418
   43.899770418    0.144874070   -0.332514915
   43.915103904    0.141290015   -0.340194116
   43.930437390    0.137243550   -0.347976215
   43.945770876    0.132731523   -0.355861329
   43.961104362    0.127750943   -0.363849490
   43.976437848    0.122298884   -0.371940630
   43.991771334    0.116372389   -0.380134576
   44.007104820    0.109968355   -0.388431038
   44.022438306    0.103083417   -0.396829601
   44.037771792    0.095713856   -0.405329715
   44.053105278    0.087855515   -0.413930687
   44.068438764    0.079503750   -0.422631671
   44.083772250    0.070653411   -0.431431661
   44.099105736    0.061298857   -0.440329483
   44.114439222    0.051434008   -0.449323785
   44.129772708    0.041052433   -0.458413033
   44.145106194    0.030147463   -0.467595500
   44.160439680    0.018712327   -0.476869261
   44.175773166    0.006740310   -0.486232192
   44.191106652   -0.005775087   -0.495681958
   44.206440138   -0.018839983   -0.505216013
   44.221773624   -0.032459968   -0.514831601
   44.237107110   -0.046639958   -0.524525750
   44.252440596   -0.061384083   -0.534295278
   44.267774082   -0.076695591   -0.544136790
   44.283107568   -0.092576789   -0.554046689
   44.298441054   -0.109028999   -0.564021179
   44.313774540   -0.126052554   -0.574056273
   44.329108026   -0.143646809   -0.584147804
   44.344441512   -0.161810173   -0.594291435
   44.359774998   -0.180540152   -0.604482670
   44.375108484   -0.199833407   -0.614716871
   44.390441970   -0.219685799   -0.624989264
   44.405775456   -0.240092445   -0.635294960
   44.421108942   -0.261047749   -0.645628961
   44.436442428   -0.282545430   -0.655986177
   44.451775914   -0.304578530   -0.666361434
   44.467109400   -0.327139396   -0.676749484
   44.482442886   -0.350219660   -0.687145013
   44.497776372   -0.373810187   -0.697542650
   44.513109858   -0.397901022   -0.707936968
   44.528443344   -0.422481325   -0.718322490
   44.543776830   -0.447539296   -0.728693688
   44.559110316   -0.473062111   -0.739044988
   44.574443802   -0.499035860   -0.749370767
   44.589777288   -0.525445490   -0.759665354
   44.605110774   -0.552274779   -0.769923028
   44.620444260   -0.579506307   -0.780138022
   44.635777746   -0.607121464   -0.790304520
   44.651111232   -0.635100469   -0.800416665
   44.666444718   -0.663422410   -0.810468559
   44.681778204   -0.692065303   -0.820454271
   44.697111690   -0.721006165   -0.830367849
   44.712445176   -0.750221093   -0.840203325
   44.727778662   -0.779685359   -0.849954735
   44.743112148   -0.809373498   -0.859616130
   44.758445634   -0.839259400   -0.869181595
   44.773779120   -0.869316396   -0.878645267
   44.789112606   -0.899517328   -0.888001354
   44.804446092   -0.929834621   -0.897244156
   44.819779578   -0.960240335   -0.906368085
   44.835113064   -0.990706201   -0.915367683
   44.850446550   -1.021203659   -0.924237640
   44.865780036   -1.051703871   -0.932972812
   44.881113522   -1.082177739   -0.941568233
   44.896447008   -1.112595913   -0.950019127
   44.911780494   -1.142928798   -0.958320918
   44.927113980   -1.173146563   -0.966469238
   44.942447466   -1.203219153   -0.974459925
   44.957780952   -1.233116316   -0.982289028
   44.973114438   -1.262807625   -0.989952808
   44.988447924   -1.292262519   -0.997447726
   45.003781410   -1.321450352   -1.004770445
   45.019114896   -1.350340448   -1.011917821
   45.034448382   -1.378902162   -1.018886892
   45.049781868   -1.407104949   -1.025674872
   45.065115354   -1.434918439   -1.032279144
   45.080448840   -1.462312498   -1.038697248
   45.095782326   -1.489257301   -1.044926874
   45.111115812   -1.515723395   -1.050965855
   45.126449298   -1.541681746   -1.056812160
   45.141782784   -1.567103794   -1.062463889
   45.157116270   -1.591961482   -1.067919267
   45.172449756   -1.616227285   -1.073176640
   45.187783242   -1.639874230   -1.078234469
   45.203116728   -1.662875908   -1.083091332
   45.218450214   -1.685206480   -1.087745914
   45.233783700   -1.706840680   -1.092197008
   45.249117186   -1.727753825   -1.096443509
   45.264450672   -1.747921819   -1.100484411
   45.279784158   -1.767321169   -1.104318800
   45.295117644   -1.785929004   -1.107945849
   45.310451130   -1.803723110   -1.111364811
   45.325784616   -1.820681963   -1.114575013
   45.341118102   -1.836784785   -1.117575843
   45.356451588   -1.852011597   -1.120366749
   45.371785074   -1.866343285   -1.122947221
   45.387118560   -1.879761674   -1.125316787
   45.402452046   -1.892249594   -1.127475003
   45.417785532   -1.903790958   -1.129421444
   45.433119018   -1.914370826   -1.131155694
   45.448452504   -1.923975468   -1.132677341
   45.463785990   -1.932592417   -1.133985967
   45.479119476   -1.940210511   -1.135081147
   45.494452962   -1.946819923   -1.135962442
   45.509786448   -1.952412179   -1.136629393
   45.525119934   -1.956980159   -1.137081526
   45.540453420   -1.960518096   -1.137318344
   45.555786906   -1.963021553   -1.137339330
   45.571120392   -1.964487403   -1.137143947
   45.586453878   -1.964913796   -1.136731639
   45.601787364   -1.964300131   -1.136101832
   45.617120850   -1.962647020   -1.135253936
   45.632454336   -1.959956263   -1.134187347
   45.647787822   -1.956230822   -1.132901448
   45.663121308   -1.951474804   -1.131395609
   45.678454794   -1.945693453   -1.129669193
   45.693788280   -1.938893143   -1.127721551
   45.709121766   -1.931081389   -1.125552029
   45.724455252   -1.922266848   -1.123159964
   45.739788738   -1.912459341   -1.120544691
   45.755122224   -1.901669861   -1.117705538
   45.770455710   -1.889910586   -1.114641834
   45.785789196   -1.877194892   -1.111352906
   45.801122682   -1.863537352   -1.107838089
   45.816456168   -1.848953726   -1.104096722
   45.831789654   -1.833460949   -1.100128161
   45.847123140   -1.817077100   -1.095931778
   45.862456626   -1.799821359   -1.091506974
   45.877790112   -1.781713954   -1.086853180
   45.893123598   -1.762776101   -1.081969871
   45.908457084   -1.743029931   -1.076856569
   45.923790570   -1.722498411   -1.071512859
   45.939124056   -1.701205265   -1.065938392
   45.954457542   -1.679174891   -1.060132898
   45.969791028   -1.656432283   -1.054096194
   45.985124514   -1.633002955   -1.047828192
