
     Program AVERAGE v.5.1 starts on 18Jun2018 at 16: 3:20 

     This program is part of the open-source Quantum ESPRESSO suite
     for quantum simulation of materials; please cite
         "P. Giannozzi et al., J. Phys.:Condens. Matter 21 395502 (2009);
          URL http://www.quantum-espresso.org", 
     in publications or presentations arising from this work. More details at
     http://www.quantum-espresso.org/quote

     Parallel version (MPI), running on     1 processors
     Reading header from file  Au_tmp.pp

   Info: using nr1, nr2, nr3 values from input

   Info: using nr1s, nr2s, nr3s values from input

     G-vector sticks info
     --------------------
     sticks:   dense  smooth     PW     G-vecs:    dense   smooth      PW
     Sum         649     313     97               100611    35335    5899
     Tot         325     157     49

     Reading data from file  Au_tmp.pp
   27.263103394    0.835282899    0.835282383
   27.276593302    0.835282752    0.835282233
   27.290083210    0.835282604    0.835282082
   27.303573117    0.835282456    0.835281931
   27.317063025    0.835282306    0.835281780
   27.330552933    0.835282155    0.835281628
   27.344042840    0.835282003    0.835281476
   27.357532748    0.835281850    0.835281324
   27.371022656    0.835281695    0.835281171
   27.384512563    0.835281539    0.835281019
   27.398002471    0.835281382    0.835280865
   27.411492379    0.835281225    0.835280712
   27.424982286    0.835281067    0.835280558
   27.438472194    0.835280909    0.835280404
   27.451962102    0.835280751    0.835280250
   27.465452009    0.835280593    0.835280095
   27.478941917    0.835280436    0.835279940
   27.492431825    0.835280279    0.835279784
   27.505921732    0.835280123    0.835279628
   27.519411640    0.835279968    0.835279472
   27.532901548    0.835279814    0.835279315
   27.546391455    0.835279660    0.835279158
   27.559881363    0.835279507    0.835279001
   27.573371271    0.835279355    0.835278843
   27.586861178    0.835279202    0.835278684
   27.600351086    0.835279050    0.835278526
   27.613840994    0.835278897    0.835278367
   27.627330901    0.835278743    0.835278207
   27.640820809    0.835278589    0.835278047
   27.654310717    0.835278433    0.835277887
   27.667800624    0.835278276    0.835277727
   27.681290532    0.835278117    0.835277566
   27.694780440    0.835277956    0.835277405
   27.708270347    0.835277793    0.835277243
   27.721760255    0.835277629    0.835277082
   27.735250163    0.835277464    0.835276920
   27.748740070    0.835277297    0.835276757
   27.762229978    0.835277129    0.835276595
   27.775719886    0.835276960    0.835276432
   27.789209793    0.835276792    0.835276268
   27.802699701    0.835276623    0.835276105
   27.816189609    0.835276455    0.835275941
   27.829679516    0.835276287    0.835275776
   27.843169424    0.835276121    0.835275612
   27.856659332    0.835275955    0.835275446
   27.870149239    0.835275791    0.835275281
   27.883639147    0.835275628    0.835275115
   27.897129055    0.835275466    0.835274948
   27.910618962    0.835275305    0.835274781
   27.924108870    0.835275145    0.835274614
   27.937598778    0.835274986    0.835274446
   27.951088685    0.835274826    0.835274278
   27.964578593    0.835274666    0.835274109
   27.978068501    0.835274506    0.835273940
   27.991558408    0.835274344    0.835273771
   28.005048316    0.835274180    0.835273601
   28.018538224    0.835274015    0.835273431
   28.032028131    0.835273848    0.835273260
   28.045518039    0.835273678    0.835273089
   28.059007947    0.835273507    0.835272918
   28.072497854    0.835273333    0.835272747
   28.085987762    0.835273157    0.835272575
   28.099477670    0.835272980    0.835272403
   28.112967577    0.835272801    0.835272231
   28.126457485    0.835272622    0.835272058
   28.139947393    0.835272442    0.835271885
   28.153437300    0.835272262    0.835271711
   28.166927208    0.835272083    0.835271538
   28.180417116    0.835271905    0.835271363
   28.193907023    0.835271728    0.835271189
   28.207396931    0.835271553    0.835271013
   28.220886839    0.835271379    0.835270838
   28.234376746    0.835271207    0.835270661
   28.247866654    0.835271036    0.835270485
   28.261356562    0.835270867    0.835270308
   28.274846469    0.835270699    0.835270130
   28.288336377    0.835270532    0.835269952
   28.301826285    0.835270365    0.835269773
   28.315316192    0.835270198    0.835269594
   28.328806100    0.835270030    0.835269415
   28.342296008    0.835269860    0.835269235
   28.355785915    0.835269689    0.835269054
   28.369275823    0.835269515    0.835268874
   28.382765731    0.835269339    0.835268693
   28.396255638    0.835269160    0.835268511
   28.409745546    0.835268979    0.835268330
   28.423235454    0.835268795    0.835268147
   28.436725361    0.835268608    0.835267965
   28.450215269    0.835268420    0.835267782
   28.463705177    0.835268230    0.835267599
   28.477195084    0.835268039    0.835267416
   28.490684992    0.835267847    0.835267232
   28.504174900    0.835267656    0.835267047
   28.517664807    0.835267465    0.835266862
   28.531154715    0.835267275    0.835266677
   28.544644623    0.835267087    0.835266491
   28.558134530    0.835266901    0.835266305
   28.571624438    0.835266716    0.835266118
   28.585114346    0.835266534    0.835265930
   28.598604253    0.835266354    0.835265742
   28.612094161    0.835266176    0.835265553
   28.625584069    0.835265999    0.835265364
   28.639073976    0.835265823    0.835265174
   28.652563884    0.835265647    0.835264984
   28.666053792    0.835265471    0.835264793
   28.679543699    0.835265294    0.835264602
   28.693033607    0.835265115    0.835264410
   28.706523515    0.835264935    0.835264218
   28.720013422    0.835264751    0.835264025
   28.733503330    0.835264565    0.835263832
   28.746993238    0.835264376    0.835263638
   28.760483145    0.835264184    0.835263444
   28.773973053    0.835263988    0.835263250
   28.787462961    0.835263790    0.835263055
   28.800952868    0.835263589    0.835262860
   28.814442776    0.835263386    0.835262664
   28.827932684    0.835263182    0.835262468
   28.841422591    0.835262978    0.835262272
   28.854912499    0.835262773    0.835262075
   28.868402407    0.835262570    0.835261877
   28.881892314    0.835262367    0.835261679
   28.895382222    0.835262167    0.835261480
   28.908872130    0.835261969    0.835261280
   28.922362037    0.835261773    0.835261080
   28.935851945    0.835261580    0.835260879
   28.949341853    0.835261389    0.835260678
   28.962831760    0.835261201    0.835260476
   28.976321668    0.835261014    0.835260273
   28.989811576    0.835260828    0.835260069
   29.003301483    0.835260643    0.835259865
   29.016791391    0.835260458    0.835259660
   29.030281299    0.835260271    0.835259454
   29.043771206    0.835260083    0.835259248
   29.057261114    0.835259892    0.835259041
   29.070751022    0.835259699    0.835258834
   29.084240929    0.835259502    0.835258626
   29.097730837    0.835259301    0.835258418
   29.111220745    0.835259097    0.835258209
   29.124710652    0.835258889    0.835258000
   29.138200560    0.835258677    0.835257790
   29.151690468    0.835258463    0.835257580
   29.165180375    0.835258246    0.835257369
   29.178670283    0.835258028    0.835257158
   29.192160191    0.835257809    0.835256946
   29.205650098    0.835257590    0.835256733
   29.219140006    0.835257372    0.835256519
   29.232629914    0.835257155    0.835256305
   29.246119821    0.835256940    0.835256090
   29.259609729    0.835256728    0.835255874
   29.273099637    0.835256519    0.835255657
   29.286589544    0.835256313    0.835255440
   29.300079452    0.835256110    0.835255221
   29.313569360    0.835255909    0.835255002
   29.327059267    0.835255710    0.835254782
   29.340549175    0.835255512    0.835254561
   29.354039083    0.835255315    0.835254339
   29.367528990    0.835255118    0.835254116
   29.381018898    0.835254920    0.835253892
   29.394508806    0.835254719    0.835253668
   29.407998713    0.835254516    0.835253443
   29.421488621    0.835254309    0.835253217
   29.434978529    0.835254098    0.835252991
   29.448468436    0.835253883    0.835252763
   29.461958344    0.835253663    0.835252535
   29.475448252    0.835253439    0.835252307
   29.488938159    0.835253212    0.835252077
   29.502428067    0.835252980    0.835251847
   29.515917975    0.835252746    0.835251616
   29.529407882    0.835252510    0.835251385
   29.542897790    0.835252273    0.835251152
   29.556387698    0.835252036    0.835250919
   29.569877605    0.835251800    0.835250684
   29.583367513    0.835251565    0.835250449
   29.596857421    0.835251333    0.835250212
   29.610347328    0.835251103    0.835249975
   29.623837236    0.835250877    0.835249736
   29.637327144    0.835250654    0.835249496
   29.650817051    0.835250435    0.835249255
   29.664306959    0.835250218    0.835249013
   29.677796867    0.835250003    0.835248770
   29.691286774    0.835249790    0.835248525
   29.704776682    0.835249578    0.835248279
   29.718266590    0.835249365    0.835248033
   29.731756497    0.835249151    0.835247785
   29.745246405    0.835248934    0.835247536
   29.758736313    0.835248714    0.835247286
   29.772226220    0.835248490    0.835247034
   29.785716128    0.835248261    0.835246782
   29.799206036    0.835248028    0.835246529
   29.812695943    0.835247789    0.835246275
   29.826185851    0.835247545    0.835246020
   29.839675759    0.835247297    0.835245764
   29.853165666    0.835247044    0.835245506
   29.866655574    0.835246789    0.835245248
   29.880145482    0.835246530    0.835244988
   29.893635389    0.835246271    0.835244728
   29.907125297    0.835246011    0.835244466
   29.920615205    0.835245752    0.835244202
   29.934105112    0.835245495    0.835243937
   29.947595020    0.835245240    0.835243671
   29.961084928    0.835244988    0.835243403
   29.974574835    0.835244740    0.835243134
   29.988064743    0.835244496    0.835242863
   30.001554651    0.835244254    0.835242590
   30.015044558    0.835244016    0.835242315
   30.028534466    0.835243781    0.835242039
   30.042024374    0.835243546    0.835241762
   30.055514281    0.835243313    0.835241482
   30.069004189    0.835243079    0.835241201
   30.082494097    0.835242843    0.835240919
   30.095984004    0.835242604    0.835240635
   30.109473912    0.835242361    0.835240349
   30.122963820    0.835242114    0.835240062
   30.136453727    0.835241861    0.835239773
   30.149943635    0.835241602    0.835239483
   30.163433543    0.835241337    0.835239191
   30.176923450    0.835241067    0.835238897
   30.190413358    0.835240790    0.835238602
   30.203903266    0.835240509    0.835238305
   30.217393173    0.835240224    0.835238007
   30.230883081    0.835239936    0.835237707
   30.244372989    0.835239646    0.835237405
   30.257862896    0.835239355    0.835237100
   30.271352804    0.835239065    0.835236794
   30.284842712    0.835238776    0.835236486
   30.298332619    0.835238490    0.835236176
   30.311822527    0.835238208    0.835235863
   30.325312435    0.835237928    0.835235548
   30.338802342    0.835237653    0.835235231
   30.352292250    0.835237381    0.835234911
   30.365782158    0.835237112    0.835234589
   30.379272065    0.835236845    0.835234264
   30.392761973    0.835236580    0.835233937
   30.406251881    0.835236316    0.835233607
   30.419741788    0.835236050    0.835233275
   30.433231696    0.835235782    0.835232941
   30.446721604    0.835235510    0.835232604
   30.460211511    0.835235234    0.835232264
   30.473701419    0.835234951    0.835231922
   30.487191327    0.835234663    0.835231578
   30.500681234    0.835234367    0.835231232
   30.514171142    0.835234064    0.835230882
   30.527661050    0.835233754    0.835230531
   30.541150957    0.835233437    0.835230177
   30.554640865    0.835233114    0.835229820
   30.568130773    0.835232786    0.835229460
   30.581620680    0.835232454    0.835229098
   30.595110588    0.835232120    0.835228733
   30.608600496    0.835231784    0.835228364
   30.622090403    0.835231449    0.835227993
   30.635580311    0.835231114    0.835227618
   30.649070219    0.835230782    0.835227240
   30.662560126    0.835230453    0.835226859
   30.676050034    0.835230128    0.835226474
   30.689539942    0.835229806    0.835226086
   30.703029849    0.835229487    0.835225694
   30.716519757    0.835229172    0.835225298
   30.730009665    0.835228859    0.835224898
   30.743499572    0.835228547    0.835224495
   30.756989480    0.835228234    0.835224088
   30.770479388    0.835227920    0.835223677
   30.783969295    0.835227603    0.835223262
   30.797459203    0.835227281    0.835222844
   30.810949111    0.835226954    0.835222421
   30.824439018    0.835226619    0.835221995
   30.837928926    0.835226277    0.835221565
   30.851418834    0.835225926    0.835221131
   30.864908741    0.835225566    0.835220693
   30.878398649    0.835225198    0.835220251
   30.891888557    0.835224822    0.835219804
   30.905378464    0.835224438    0.835219354
   30.918868372    0.835224048    0.835218899
   30.932358280    0.835223653    0.835218440
   30.945848187    0.835223254    0.835217976
   30.959338095    0.835222853    0.835217507
   30.972828003    0.835222451    0.835217034
   30.986317910    0.835222050    0.835216555
   30.999807818    0.835221650    0.835216071
   31.013297726    0.835221253    0.835215582
   31.026787633    0.835220859    0.835215087
   31.040277541    0.835220468    0.835214586
   31.053767449    0.835220080    0.835214080
   31.067257356    0.835219695    0.835213568
   31.080747264    0.835219311    0.835213050
   31.094237172    0.835218927    0.835212526
   31.107727079    0.835218542    0.835211996
   31.121216987    0.835218154    0.835211461
   31.134706895    0.835217761    0.835210918
   31.148196802    0.835217363    0.835210370
   31.161686710    0.835216956    0.835209816
   31.175176618    0.835216541    0.835209255
   31.188666525    0.835216116    0.835208688
   31.202156433    0.835215680    0.835208114
   31.215646341    0.835215233    0.835207534
   31.229136248    0.835214775    0.835206948
   31.242626156    0.835214306    0.835206354
   31.256116064    0.835213828    0.835205753
   31.269605971    0.835213342    0.835205146
   31.283095879    0.835212848    0.835204531
   31.296585787    0.835212349    0.835203908
   31.310075694    0.835211846    0.835203278
   31.323565602    0.835211340    0.835202639
   31.337055510    0.835210833    0.835201993
   31.350545417    0.835210327    0.835201338
   31.364035325    0.835209822    0.835200674
   31.377525233    0.835209318    0.835200002
   31.391015140    0.835208816    0.835199320
   31.404505048    0.835208316    0.835198630
   31.417994956    0.835207817    0.835197930
   31.431484863    0.835207317    0.835197221
   31.444974771    0.835206816    0.835196502
   31.458464679    0.835206312    0.835195773
   31.471954586    0.835205803    0.835195034
   31.485444494    0.835205287    0.835194286
   31.498934402    0.835204762    0.835193527
   31.512424309    0.835204227    0.835192759
   31.525914217    0.835203680    0.835191980
   31.539404125    0.835203119    0.835191190
   31.552894032    0.835202545    0.835190390
   31.566383940    0.835201956    0.835189579
   31.579873848    0.835201354    0.835188757
   31.593363755    0.835200737    0.835187924
   31.606853663    0.835200107    0.835187079
   31.620343571    0.835199466    0.835186223
   31.633833478    0.835198815    0.835185355
   31.647323386    0.835198155    0.835184474
   31.660813294    0.835197488    0.835183580
   31.674303201    0.835196816    0.835182674
   31.687793109    0.835196141    0.835181754
   31.701283017    0.835195463    0.835180820
   31.714772924    0.835194784    0.835179873
   31.728262832    0.835194105    0.835178911
   31.741752740    0.835193425    0.835177935
   31.755242647    0.835192744    0.835176944
   31.768732555    0.835192062    0.835175938
   31.782222463    0.835191377    0.835174917
   31.795712370    0.835190687    0.835173879
   31.809202278    0.835189991    0.835172826
   31.822692186    0.835189287    0.835171757
   31.836182093    0.835188572    0.835170672
   31.849672001    0.835187845    0.835169570
   31.863161909    0.835187103    0.835168452
   31.876651816    0.835186345    0.835167316
   31.890141724    0.835185570    0.835166163
   31.903631632    0.835184775    0.835164993
   31.917121539    0.835183962    0.835163804
   31.930611447    0.835183129    0.835162597
   31.944101355    0.835182277    0.835161372
   31.957591262    0.835181408    0.835160127
   31.971081170    0.835180522    0.835158863
   31.984571078    0.835179621    0.835157579
   31.998060985    0.835178707    0.835156274
   32.011550893    0.835177781    0.835154949
   32.025040801    0.835176846    0.835153602
   32.038530708    0.835175902    0.835152233
   32.052020616    0.835174952    0.835150842
   32.065510524    0.835173996    0.835149428
   32.079000431    0.835173035    0.835147990
   32.092490339    0.835172069    0.835146529
   32.105980247    0.835171098    0.835145043
   32.119470154    0.835170119    0.835143532
   32.132960062    0.835169133    0.835141996
   32.146449970    0.835168137    0.835140435
   32.159939877    0.835167129    0.835138847
   32.173429785    0.835166107    0.835137232
   32.186919693    0.835165067    0.835135591
   32.200409600    0.835164008    0.835133922
   32.213899508    0.835162928    0.835132225
   32.227389416    0.835161823    0.835130500
   32.240879323    0.835160694    0.835128745
   32.254369231    0.835159537    0.835126962
   32.267859139    0.835158353    0.835125148
   32.281349046    0.835157142    0.835123304
   32.294838954    0.835155904    0.835121428
   32.308328862    0.835154639    0.835119521
   32.321818769    0.835153349    0.835117581
   32.335308677    0.835152035    0.835115608
   32.348798585    0.835150700    0.835113601
   32.362288492    0.835149346    0.835111559
   32.375778400    0.835147973    0.835109482
   32.389268308    0.835146584    0.835107368
   32.402758215    0.835145180    0.835105218
   32.416248123    0.835143762    0.835103029
   32.429738031    0.835142331    0.835100801
   32.443227938    0.835140887    0.835098535
   32.456717846    0.835139428    0.835096227
   32.470207754    0.835137954    0.835093879
   32.483697661    0.835136463    0.835091489
   32.497187569    0.835134953    0.835089057
   32.510677477    0.835133421    0.835086581
   32.524167384    0.835131864    0.835084061
   32.537657292    0.835130280    0.835081496
   32.551147200    0.835128665    0.835078886
   32.564637107    0.835127018    0.835076229
   32.578127015    0.835125335    0.835073525
   32.591616923    0.835123614    0.835070773
   32.605106830    0.835121855    0.835067972
   32.618596738    0.835120056    0.835065121
   32.632086646    0.835118216    0.835062219
   32.645576553    0.835116336    0.835059265
   32.659066461    0.835114417    0.835056258
   32.672556369    0.835112460    0.835053197
   32.686046276    0.835110466    0.835050080
   32.699536184    0.835108438    0.835046907
   32.713026092    0.835106376    0.835043677
   32.726515999    0.835104284    0.835040387
   32.740005907    0.835102162    0.835037037
   32.753495815    0.835100012    0.835033626
   32.766985722    0.835097836    0.835030153
   32.780475630    0.835095632    0.835026615
   32.793965538    0.835093401    0.835023012
   32.807455445    0.835091142    0.835019342
   32.820945353    0.835088854    0.835015605
   32.834435261    0.835086533    0.835011799
   32.847925168    0.835084178    0.835007922
   32.861415076    0.835081786    0.835003974
   32.874904984    0.835079352    0.834999953
   32.888394891    0.835076875    0.834995858
   32.901884799    0.835074349    0.834991687
   32.915374707    0.835071771    0.834987439
   32.928864614    0.835069140    0.834983113
   32.942354522    0.835066452    0.834978707
   32.955844430    0.835063704    0.834974219
   32.969334337    0.835060897    0.834969649
   32.982824245    0.835058028    0.834964994
   32.996314153    0.835055098    0.834960252
   33.009804060    0.835052107    0.834955423
   33.023293968    0.835049056    0.834950503
   33.036783876    0.835045947    0.834945491
   33.050273783    0.835042780    0.834940386
   33.063763691    0.835039558    0.834935185
   33.077253599    0.835036282    0.834929885
   33.090743506    0.835032954    0.834924486
   33.104233414    0.835029575    0.834918984
   33.117723322    0.835026144    0.834913379
   33.131213229    0.835022663    0.834907666
   33.144703137    0.835019129    0.834901846
   33.158193045    0.835015543    0.834895914
   33.171682952    0.835011901    0.834889870
   33.185172860    0.835008200    0.834883710
   33.198662768    0.835004437    0.834877433
   33.212152675    0.835000609    0.834871036
   33.225642583    0.834996711    0.834864517
   33.239132491    0.834992738    0.834857874
   33.252622398    0.834988686    0.834851105
   33.266112306    0.834984551    0.834844207
   33.279602214    0.834980329    0.834837177
   33.293092121    0.834976017    0.834830013
   33.306582029    0.834971612    0.834822713
   33.320071937    0.834967112    0.834815273
   33.333561844    0.834962515    0.834807692
   33.347051752    0.834957821    0.834799965
   33.360541660    0.834953030    0.834792091
   33.374031567    0.834948141    0.834784066
   33.387521475    0.834943156    0.834775887
   33.401011383    0.834938076    0.834767551
   33.414501290    0.834932903    0.834759054
   33.427991198    0.834927637    0.834750393
   33.441481106    0.834922279    0.834741566
   33.454971013    0.834916830    0.834732567
   33.468460921    0.834911291    0.834723395
   33.481950829    0.834905659    0.834714044
   33.495440736    0.834899934    0.834704513
   33.508930644    0.834894113    0.834694796
   33.522420552    0.834888194    0.834684891
   33.535910459    0.834882172    0.834674794
   33.549400367    0.834876044    0.834664501
   33.562890275    0.834869803    0.834654008
   33.576380182    0.834863445    0.834643311
   33.589870090    0.834856964    0.834632407
   33.603359998    0.834850355    0.834621291
   33.616849905    0.834843613    0.834609959
   33.630339813    0.834836731    0.834598408
   33.643829721    0.834829707    0.834586633
   33.657319628    0.834822535    0.834574629
   33.670809536    0.834815214    0.834562391
   33.684299444    0.834807739    0.834549917
   33.697789351    0.834800111    0.834537199
   33.711279259    0.834792326    0.834524234
   33.724769167    0.834784386    0.834511017
   33.738259074    0.834776290    0.834497542
   33.751748982    0.834768038    0.834483803
   33.765238890    0.834759631    0.834469796
   33.778728797    0.834751068    0.834455516
   33.792218705    0.834742350    0.834440955
   33.805708613    0.834733476    0.834426109
   33.819198520    0.834724445    0.834410972
   33.832688428    0.834715255    0.834395537
   33.846178336    0.834705902    0.834379799
   33.859668243    0.834696384    0.834363751
   33.873158151    0.834686695    0.834347388
   33.886648059    0.834676830    0.834330703
   33.900137966    0.834666783    0.834313690
   33.913627874    0.834656547    0.834296341
   33.927117782    0.834646115    0.834278652
   33.940607689    0.834635481    0.834260614
   33.954097597    0.834624636    0.834242221
   33.967587505    0.834613573    0.834223466
   33.981077412    0.834602287    0.834204342
   33.994567320    0.834590771    0.834184841
   34.008057228    0.834579019    0.834164957
   34.021547135    0.834567027    0.834144680
   34.035037043    0.834554791    0.834124004
   34.048526951    0.834542308    0.834102920
   34.062016858    0.834529575    0.834081420
   34.075506766    0.834516591    0.834059495
   34.088996674    0.834503354    0.834037137
   34.102486581    0.834489863    0.834014337
   34.115976489    0.834476116    0.833991085
   34.129466397    0.834462112    0.833967372
   34.142956304    0.834447849    0.833943189
   34.156446212    0.834433324    0.833918527
   34.169936120    0.834418533    0.833893375
   34.183426027    0.834403471    0.833867723
   34.196915935    0.834388133    0.833841561
   34.210405843    0.834372511    0.833814880
   34.223895750    0.834356599    0.833787668
   34.237385658    0.834340386    0.833759914
   34.250875566    0.834323864    0.833731609
   34.264365473    0.834307020    0.833702741
   34.277855381    0.834289845    0.833673298
   34.291345289    0.834272327    0.833643270
   34.304835196    0.834254455    0.833612645
   34.318325104    0.834236218    0.833581411
   34.331815012    0.834217604    0.833549556
   34.345304919    0.834198605    0.833517067
   34.358794827    0.834179211    0.833483932
   34.372284735    0.834159415    0.833450137
   34.385774642    0.834139208    0.833415670
   34.399264550    0.834118585    0.833380517
   34.412754458    0.834097540    0.833344664
   34.426244365    0.834076070    0.833308096
   34.439734273    0.834054168    0.833270800
   34.453224181    0.834031833    0.833232759
   34.466714088    0.834009059    0.833193960
   34.480203996    0.833985843    0.833154385
   34.493693904    0.833962180    0.833114021
   34.507183811    0.833938064    0.833072849
   34.520673719    0.833913490    0.833030855
   34.534163627    0.833888450    0.832988020
   34.547653534    0.833862935    0.832944329
   34.561143442    0.833836934    0.832899763
   34.574633350    0.833810437    0.832854305
   34.588123257    0.833783430    0.832807937
   34.601613165    0.833755900    0.832760641
   34.615103073    0.833727832    0.832712397
   34.628592980    0.833699210    0.832663188
   34.642082888    0.833670019    0.832612993
   34.655572796    0.833640243    0.832561793
   34.669062703    0.833609865    0.832509567
   34.682552611    0.833578870    0.832456295
   34.696042519    0.833547243    0.832401956
   34.709532426    0.833514970    0.832346528
   34.723022334    0.833482038    0.832289989
   34.736512242    0.833448434    0.832232316
   34.750002149    0.833414147    0.832173486
   34.763492057    0.833379166    0.832113476
   34.776981965    0.833343482    0.832052260
   34.790471872    0.833307084    0.831989815
   34.803961780    0.833269965    0.831926115
   34.817451688    0.833232113    0.831861134
   34.830941595    0.833193520    0.831794846
   34.844431503    0.833154176    0.831727223
   34.857921411    0.833114068    0.831658238
   34.871411318    0.833073184    0.831587863
   34.884901226    0.833031509    0.831516070
   34.898391134    0.832989030    0.831442829
   34.911881041    0.832945727    0.831368110
   34.925370949    0.832901582    0.831291884
   34.938860857    0.832856574    0.831214119
   34.952350764    0.832810682    0.831134784
   34.965840672    0.832763883    0.831053847
   34.979330580    0.832716152    0.830971276
   34.992820487    0.832667466    0.830887036
   35.006310395    0.832617798    0.830801094
   35.019800303    0.832567124    0.830713416
   35.033290210    0.832515420    0.830623965
   35.046780118    0.832462660    0.830532706
   35.060270026    0.832408823    0.830439601
   35.073759933    0.832353884    0.830344612
   35.087249841    0.832297823    0.830247702
   35.100739749    0.832240618    0.830148829
   35.114229656    0.832182250    0.830047954
   35.127719564    0.832122700    0.829945036
   35.141209472    0.832061947    0.829840032
   35.154699379    0.831999974    0.829732899
   35.168189287    0.831936762    0.829623592
   35.181679195    0.831872290    0.829512068
   35.195169102    0.831806538    0.829398279
   35.208659010    0.831739485    0.829282179
   35.222148918    0.831671107    0.829163721
   35.235638825    0.831601378    0.829042855
   35.249128733    0.831530273    0.828919532
   35.262618641    0.831457762    0.828793701
   35.276108548    0.831383813    0.828665311
   35.289598456    0.831308395    0.828534309
   35.303088364    0.831231473    0.828400642
   35.316578271    0.831153010    0.828264254
   35.330068179    0.831072969    0.828125090
   35.343558087    0.830991313    0.827983092
   35.357047994    0.830908002    0.827838204
   35.370537902    0.830822998    0.827690364
   35.384027810    0.830736262    0.827539513
   35.397517717    0.830647755    0.827385589
   35.411007625    0.830557441    0.827228529
   35.424497533    0.830465281    0.827068266
   35.437987440    0.830371241    0.826904736
   35.451477348    0.830275285    0.826737871
   35.464967256    0.830177377    0.826567602
   35.478457163    0.830077485    0.826393857
   35.491947071    0.829975575    0.826216566
   35.505436979    0.829871612    0.826035653
   35.518926886    0.829765561    0.825851043
   35.532416794    0.829657389    0.825662661
   35.545906702    0.829547056    0.825470426
   35.559396609    0.829434526    0.825274259
   35.572886517    0.829319758    0.825074078
   35.586376425    0.829202707    0.824869800
   35.599866332    0.829083330    0.824661338
   35.613356240    0.828961578    0.824448607
   35.626846148    0.828837400    0.824231517
   35.640336055    0.828710743    0.824009978
   35.653825963    0.828581551    0.823783897
   35.667315871    0.828449767    0.823553180
   35.680805778    0.828315329    0.823317730
   35.694295686    0.828178178    0.823077450
   35.707785594    0.828038252    0.822832238
   35.721275501    0.827895486    0.822581992
   35.734765409    0.827749818    0.822326607
   35.748255317    0.827601185    0.822065976
   35.761745224    0.827449524    0.821799989
   35.775235132    0.827294771    0.821528535
   35.788725040    0.827136865    0.821251497
   35.802214947    0.826975744    0.820968761
   35.815704855    0.826811345    0.820680204
   35.829194763    0.826643608    0.820385707
   35.842684670    0.826472471    0.820085142
   35.856174578    0.826297869    0.819778383
   35.869664486    0.826119741    0.819465299
   35.883154393    0.825938020    0.819145757
   35.896644301    0.825752637    0.818819620
   35.910134209    0.825563524    0.818486749
   35.923624116    0.825370605    0.818147003
   35.937114024    0.825173806    0.817800236
   35.950603932    0.824973044    0.817446300
   35.964093839    0.824768237    0.817085044
   35.977583747    0.824559297    0.816716315
   35.991073655    0.824346132    0.816339954
   36.004563562    0.824128647    0.815955802
   36.018053470    0.823906746    0.815563694
   36.031543378    0.823680327    0.815163463
   36.045033285    0.823449287    0.814754937
   36.058523193    0.823213522    0.814337943
   36.072013101    0.822972926    0.813912301
   36.085503008    0.822727391    0.813477830
   36.098992916    0.822476811    0.813034344
   36.112482824    0.822221077    0.812581651
   36.125972731    0.821960080    0.812119557
   36.139462639    0.821693713    0.811647865
   36.152952547    0.821421867    0.811166369
   36.166442454    0.821144434    0.810674864
   36.179932362    0.820861303    0.810173136
   36.193422270    0.820572365    0.809660968
   36.206912177    0.820277507    0.809138140
   36.220402085    0.819976616    0.808604424
   36.233891993    0.819669575    0.808059590
   36.247381900    0.819356265    0.807503401
   36.260871808    0.819036560    0.806935615
   36.274361716    0.818710335    0.806355986
   36.287851623    0.818377456    0.805764262
   36.301341531    0.818037787    0.805160187
   36.314831439    0.817691184    0.804543497
   36.328321346    0.817337501    0.803913925
   36.341811254    0.816976585    0.803271196
   36.355301162    0.816608279    0.802615031
   36.368791069    0.816232420    0.801945144
   36.382280977    0.815848844    0.801261242
   36.395770885    0.815457380    0.800563028
   36.409260792    0.815057857    0.799850195
   36.422750700    0.814650098    0.799122433
   36.436240608    0.814233927    0.798379422
   36.449730515    0.813809165    0.797620836
   36.463220423    0.813375630    0.796846342
   36.476710331    0.812933141    0.796055597
   36.490200238    0.812481515    0.795248254
   36.503690146    0.812020568    0.794423955
   36.517180054    0.811550111    0.793582334
   36.530669961    0.811069958    0.792723018
   36.544159869    0.810579917    0.791845624
   36.557649777    0.810079793    0.790949762
   36.571139684    0.809569389    0.790035030
   36.584629592    0.809048501    0.789101019
   36.598119500    0.808516920    0.788147311
   36.611609407    0.807974431    0.787173477
   36.625099315    0.807420814    0.786179078
   36.638589223    0.806855839    0.785163666
   36.652079130    0.806279269    0.784126783
   36.665569038    0.805690859    0.783067958
   36.679058946    0.805090357    0.781986713
   36.692548853    0.804477502    0.780882554
   36.706038761    0.803852025    0.779754981
   36.719528669    0.803213649    0.778603478
   36.733018576    0.802562091    0.777427518
   36.746508484    0.801897061    0.776226562
   36.759998392    0.801218264    0.775000059
   36.773488299    0.800525398    0.773747442
   36.786978207    0.799818156    0.772468133
   36.800468115    0.799096228    0.771161539
   36.813958022    0.798359299    0.769827053
   36.827447930    0.797607050    0.768464054
   36.840937838    0.796839157    0.767071903
   36.854427745    0.796055294    0.765649950
   36.867917653    0.795255129    0.764197527
   36.881407561    0.794438323    0.762713951
   36.894897468    0.793604535    0.761198522
   36.908387376    0.792753415    0.759650524
   36.921877284    0.791884606    0.758069227
   36.935367191    0.790997743    0.756453880
